"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","도서자료","비도서자료수","합계","전체학생수","1인당장서수"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000221","광주산수초등학교","02","공립","N","","17800","18","17818","197","90.4"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000222","광주서림초등학교","02","공립","N","","21449","788","22237","292","76.2"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000223","광주서산초등학교","02","공립","N","","14431","452","14883","296","50.3"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000224","광주서석초등학교","02","공립","N","","22482","2948","25430","138","184.3"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000225","광주수창초등학교","02","공립","N","","14702","382","15084","56","269.4"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000226","광주양산초등학교","02","공립","N","","25008","147","25155","518","48.6"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000227","광주용봉초등학교","02","공립","N","","18790","130","18920","169","112"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000228","광주용산초등학교","02","공립","N","","15168","509","15677","197","79.6"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000229","광주우산초등학교","02","공립","N","","20599","6","20605","203","101.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000230","광주운암초등학교","02","공립","N","","30256","4","30260","888","34.1"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000231","광주장원초등학교","02","공립","N","","17237","10","17247","189","91.3"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000233","광주중앙초등학교","02","공립","N","","11463","487","11950","32","373.4"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000234","광주중흥초등학교","02","공립","N","","14904","122","15026","322","46.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000235","광주지산초등학교","02","공립","N","","9566","227","9793","135","72.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000239","광주풍향초등학교","02","공립","N","","22922","272","23194","384","60.4"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000240","광주학운초등학교","02","공립","N","","26641","872","27513","465","59.2"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000241","광주효동초등학교","02","공립","N","","21466","315","21781","294","74.1"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000242","대자초등학교","02","공립","N","","30341","752","31093","902","34.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000243","동림초등학교","02","공립","N","","32791","73","32864","812","40.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000244","두암초등학교","02","공립","N","","30962","107","31069","396","78.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000245","매곡초등학교","02","공립","N","","25964","3","25967","411","63.2"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000246","무등초등학교","02","공립","N","","24816","1085","25901","358","72.3"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000247","문산초등학교","02","공립","N","","26494","246","26740","636","42"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000248","문정초등학교","02","공립","N","","20941","784","21725","287","75.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000249","문흥중앙초등학교","02","공립","N","","33738","617","34355","460","74.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000250","문흥초등학교","02","공립","N","","21113","299","21412","257","83.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000252","살레시오초등학교","02","사립","N","","22899","2","22901","515","44.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000253","삼각초등학교","02","공립","N","","30580","1931","32511","711","45.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000254","삼정초등학교","02","공립","N","","17234","216","17450","64","272.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000255","서일초등학교","02","공립","N","","21798","1357","23155","476","48.6"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000256","오정초등학교","02","공립","N","","24655","128","24783","280","88.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000257","오치초등학교","02","공립","N","","17903","573","18476","169","109.3"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000258","용두초등학교","02","공립","N","","26962","1109","28071","896","31.3"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000260","용주초등학교","02","공립","N","","28212","30","28242","384","73.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000262","율곡초등학교","02","공립","N","","22530","112","22642","342","66.2"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000263","일곡초등학교","02","공립","N","","25177","800","25977","632","41.1"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000264","일동초등학교","02","공립","N","","23582","602","24184","499","48.5"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000265","일신초등학교","02","공립","N","","19903","593","20496","511","40.1"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000266","태봉초등학교","02","공립","N","","33387","437","33824","1142","29.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000411","광주광천초등학교","02","공립","N","","21037","98","21135","489","43.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000412","광주극락초등학교","02","공립","N","","15707","383","16090","186","86.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000413","광주농성초등학교","02","공립","N","","21873","231","22104","362","61.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000414","광주대성초등학교","02","공립","N","","23289","627","23916","631","37.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000415","광주방림초등학교","02","공립","N","","25451","114","25565","566","45.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000416","광주백운초등학교","02","공립","N","","23081","771","23852","535","44.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000417","광주봉주초등학교","02","공립","N","","24863","706","25569","413","61.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000418","광주삼육초등학교","02","사립","N","","16937","0","16937","590","28.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000419","광주상무초등학교","02","공립","N","","22796","1043","23839","530","45"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000420","광주서초등학교","02","공립","N","","23509","103","23612","593","39.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000421","광주송원초등학교","02","사립","N","","19772","8","19780","576","34.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000422","광주양동초등학교","02","공립","N","","15789","125","15914","73","218"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000423","광주월산초등학교","02","공립","N","","17860","295","18155","195","93.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000424","광주제석초등학교","02","공립","N","","19560","68","19628","584","33.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000425","광주학강초등학교","02","공립","N","","17418","287","17705","623","28.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000426","광주화정초등학교","02","공립","N","","25086","100","25186","329","76.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000427","광주효덕초등학교","02","공립","N","","38538","1065","39603","833","47.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000428","금구초등학교","02","공립","N","","30621","194","30815","507","60.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000429","금당초등학교","02","공립","N","","21759","64","21823","266","82"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000430","금부초등학교","02","공립","N","","31855","1183","33038","448","73.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000431","금호초등학교","02","공립","N","","23789","801","24590","223","110.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000433","대촌중앙초등학교","02","공립","N","","15302","244","15546","240","64.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000434","동곡초등학교","02","공립","N","","11221","75","11296","65","173.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000435","마재초등학교","02","공립","N","","22178","69","22247","381","58.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000436","마지초등학교","02","공립","N","","31806","34","31840","763","41.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000437","무학초등학교","02","공립","N","","10931","397","11328","57","198.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000438","미산초등학교","02","공립","N","","36251","213","36464","544","67"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000439","목련초등학교","02","공립","N","","22498","109","22607","204","110.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000440","성진초등학교","02","공립","N","","26456","217","26673","410","65.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000443","본량초등학교","02","공립","N","","10605","60","10665","54","197.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000445","봉선초등학교","02","공립","N","","26586","9","26595","356","74.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000447","비아초등학교","02","공립","N","","21812","30","21842","348","62.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000448","산월초등학교","02","공립","N","","25607","1156","26763","175","152.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000451","삼도초등학교","02","공립","N","","9958","82","10040","50","200.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000453","서광초등학교","02","공립","N","","23986","50","24036","438","54.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000454","송우초등학교","02","공립","N","","26598","1898","28496","512","55.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000457","송정동초등학교","02","공립","N","","24924","460","25384","460","55.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000460","송정서초등학교","02","공립","N","","25967","498","26465","462","57.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000462","송정중앙초등학교","02","공립","N","","21775","72","21847","374","58.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000464","송정초등학교","02","공립","N","","24206","118","24324","665","36.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000465","송학초등학교","02","공립","N","","16195","1015","17210","84","204.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000467","신암초등학교","02","공립","N","","35486","203","35689","792","45.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000468","어등초등학교","02","공립","N","","40405","456","40861","440","92.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000469","염주초등학교","02","공립","N","","31978","242","32220","613","52.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000470","운남초등학교","02","공립","N","","29678","541","30219","678","44.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000472","운천초등학교","02","공립","N","","27728","40","27768","696","39.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000474","월계초등학교","02","공립","N","","27856","793","28649","537","53.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000475","월곡초등학교","02","공립","N","","31179","10","31189","759","41.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000476","유덕초등학교","02","공립","N","","30496","45","30541","479","63.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000477","유안초등학교","02","공립","N","","28723","0","28723","777","37"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000478","유촌초등학교","02","공립","N","","30386","300","30686","632","48.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000480","임곡초등학교","02","공립","N","","13464","591","14055","48","292.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000482","장산초등학교","02","공립","N","","26813","199","27012","575","47"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000483","정암초등학교","02","공립","N","","23727","57","23784","656","36.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000485","조봉초등학교","02","공립","N","","23182","52","23234","928","25"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000486","주월초등학교","02","공립","N","","30388","322","30710","1364","22.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000487","진만초등학교","02","공립","N","","30508","647","31155","352","88.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000488","진월초등학교","02","공립","N","","28676","113","28789","725","39.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000489","치평초등학교","02","공립","N","","24305","1713","26018","535","48.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000491","평동초등학교","02","공립","N","","11816","325","12141","70","173.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000492","풍암초등학교","02","공립","N","","28679","0","28679","712","40.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000493","풍영초등학교","02","공립","N","","29559","84","29643","711","41.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000498","하남중앙초등학교","02","공립","N","","23739","82","23821","317","75.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000499","하남초등학교","02","공립","N","","20207","51","20258","849","23.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000501","화개초등학교","02","공립","N","","25681","19","25700","905","28.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000502","화정남초등학교","02","공립","N","","32585","203","32788","586","56"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000503","효광초등학교","02","공립","N","","22440","15","22455","296","75.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050001107","계수초등학교","02","공립","N","","26666","76","26742","324","82.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001114","첨단초등학교","02","공립","N","","26358","163","26521","407","65.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050001115","운리초등학교","02","공립","N","","26377","0","26377","490","53.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001116","대반초등학교","02","공립","N","","24712","145","24857","518","48"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001124","어룡초등학교","02","공립","N","","29456","562","30018","826","36.3"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001125","문우초등학교","02","공립","N","","32072","599","32671","335","97.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001134","영천초등학교","02","공립","N","","25844","486","26330","328","80.3"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050001135","불로초등학교","02","공립","N","","25116","47","25163","892","28.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001144","봉산초등학교","02","공립","N","","26146","1046","27192","990","27.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001150","월봉초등학교","02","공립","N","","37372","1027","38399","946","40.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001151","선창초등학교","02","공립","N","","31045","91","31136","1044","29.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001152","신창초등학교","02","공립","N","","31161","80","31241","1313","23.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050001153","만호초등학교","02","공립","N","","26396","228","26624","954","27.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001154","수문초등학교","02","공립","N","","25912","565","26477","891","29.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001164","본촌초등학교","02","공립","N","","28276","432","28708","1258","22.8"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001165","연제초등학교","02","공립","N","","24372","573","24945","1023","24.4"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001166","양지초등학교","02","공립","N","","22427","283","22710","693","32.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050001167","광림초등학교","02","공립","N","","24014","640","24654","681","36.2"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050001168","빛고을초등학교","02","공립","N","","21748","109","21857","737","29.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001169","도산초등학교","02","공립","N","","19527","179","19706","249","79.1"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001174","한울초등학교","02","공립","N","","18457","0","18457","575","32.1"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001175","하백초등학교","02","공립","N","","20883","166","21049","844","24.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050001194","진남초등학교","02","공립","N","","28289","254","28543","589","48.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001229","산정초등학교","02","공립","N","","24354","248","24602","1401","17.6"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001231","고실초등학교","02","공립","N","","25555","31","25586","1257","20.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001233","장덕초등학교","02","공립","N","","30760","813","31573","1021","30.9"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001234","수완초등학교","02","공립","N","","26328","131","26459","1681","15.7"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001235","큰별초등학교","02","공립","N","","28236","452","28688","1258","22.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050001239","진제초등학교","02","공립","N","","26731","65","26796","641","41.8"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001246","성덕초등학교","02","공립","N","","25887","128","26015","1276","20.4"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001276","선운초등학교","02","공립","N","","19718","159","19877","1268","15.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001285","신용초등학교","02","공립","N","","22313","79","22392","1138","19.7"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001287","건국초등학교","02","공립","N","","17513","144","17657","1221","14.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050001288","빛여울초등학교","02","공립","N","","10319","0","10319","858","12"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050001289","효천초등학교","02","공립","N","","18780","29","18809","1102","17.1"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001373","은빛초등학교","02","공립","N","","19788","205","19993","816","24.5"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050001416","새별초등학교","02","공립","N","","18159","98","18257","1067","17.1"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050001440","광주북초등학교","02","공립","N","","10967","77","11044","86","128.4"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050001464","지한초등학교","02","공립","N","","7831","4","7835","342","22.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000282","대전가양초등학교","02","공립","N","","19985","122","20107","650","30.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000283","대전대동초등학교","02","공립","N","","24144","115","24259","355","68.3"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000284","대전대룡초등학교","02","공립","N","","18981","1","18982","431","44"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000285","대전대문초등학교","02","공립","N","","24834","21","24855","283","87.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000286","대전대신초등학교","02","공립","N","","12258","40","12298","68","180.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000287","대전대암초등학교","02","공립","N","","21956","856","22812","144","158.4"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000288","대전대양초등학교","02","공립","N","","19225","112","19337","441","43.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000289","대전대화초등학교","02","공립","N","","21656","425","22081","221","99.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000290","대전대흥초등학교","02","공립","N","","25232","59","25291","577","43.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000291","대전동광초등학교","02","공립","N","","16611","334","16945","149","113.7"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000292","대전동도초등학교","02","공립","N","","18224","25","18249","145","125.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000293","대전동문초등학교","02","공립","N","","20695","32","20727","326","63.6"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000294","대전동산초등학교","02","공립","N","","21952","832","22784","312","73"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000295","대전매봉초등학교","02","공립","N","","28696","269","28965","747","38.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000296","대전목동초등학교","02","공립","N","","21803","60","21863","720","30.4"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000297","대전목상초등학교","02","공립","N","","21583","338","21921","336","65.2"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000298","대전문성초등학교","02","공립","N","","18484","50","18534","175","105.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000299","대전문창초등학교","02","공립","N","","15692","165","15857","183","86.7"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000300","대전문화초등학교","02","공립","N","","24820","0","24820","340","73"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000301","대전버드내초등학교","02","공립","N","","32491","99","32590","922","35.3"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000302","대전법동초등학교","02","공립","N","","25120","146","25266","382","66.1"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000303","대전보성초등학교","02","공립","N","","26593","78","26671","365","73.1"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000304","대전보운초등학교","02","공립","N","","17345","55","17400","155","112.3"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000305","대전산성초등학교","02","공립","N","","26982","242","27224","625","43.6"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000306","대전삼성초등학교","02","공립","N","","19274","355","19629","163","120.4"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000307","대전석교초등학교","02","공립","N","","27643","103","27746","266","104.3"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000308","대전석봉초등학교","02","공립","N","","16651","16","16667","95","175.4"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000309","대전선화초등학교","02","공립","N","","13966","52","14018","206","68"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000310","대전성남초등학교","02","공립","N","","19388","91","19479","480","40.6"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000311","대전송촌초등학교","02","공립","N","","24239","33","24272","780","31.1"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000312","대전신평초등학교","02","공립","N","","27075","126","27201","453","60"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000313","대전신흥초등학교","02","공립","N","","24263","290","24553","1045","23.5"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000314","대전양지초등학교","02","공립","N","","23297","11","23308","295","79"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000315","대전오류초등학교","02","공립","N","","17305","60","17365","314","55.3"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000316","대전옥계초등학교","02","공립","N","","21855","79","21934","239","91.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000317","대전용운초등학교","02","공립","N","","19707","159","19866","449","44.2"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000318","대전용전초등학교","02","공립","N","","22641","116","22757","731","31.1"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000319","대전원평초등학교","02","공립","N","","21546","75","21621","386","56"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000320","대전유평초등학교","02","공립","N","","18073","263","18336","373","49.2"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000321","대전자양초등학교","02","공립","N","","17580","71","17651","144","122.6"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000322","대전중리초등학교","02","공립","N","","22596","133","22729","484","47"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000323","대전중앙초등학교","02","공립","N","","22000","725","22725","435","52.2"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000324","대전중원초등학교","02","공립","N","","21780","196","21976","450","48.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000325","대전중촌초등학교","02","공립","N","","17124","41","17165","146","117.6"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000326","대전천동초등학교","02","공립","N","","26776","37","26813","958","28"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000327","대전태평초등학교","02","공립","N","","27852","41","27893","618","45.1"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000328","대전판암초등학교","02","공립","N","","19883","227","20110","459","43.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000329","대전현암초등학교","02","공립","N","","22864","72","22936","206","111.3"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000330","대전화정초등학교","02","공립","N","","14114","99","14213","293","48.5"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000331","대전흥룡초등학교","02","공립","N","","24461","63","24524","499","49.1"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000332","동대전초등학교","02","공립","N","","34214","1064","35278","634","55.6"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000333","동명초등학교","02","공립","N","","17070","15","17085","40","427.1"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000335","산내초등학교","02","공립","N","","24428","117","24545","703","34.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000336","산서초등학교","02","공립","N","","15157","157","15314","69","221.9"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 동구","S060000338","산흥초등학교","02","공립","N","","14962","314","15276","72","212.2"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 대덕구","S060000339","새일초등학교","02","공립","N","","22484","123","22607","324","69.8"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000340","서대전초등학교","02","공립","N","","23062","182","23244","354","65.7"
"대전광역시교육청","대전광역시동부교육지원청","대전광역시 중구","S060000341","대전성모초등학교","02","사립","N","","33216","1554","34770","676","51.4"
